,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn,Total Minutes,Total Calls,Total Charge,Churn Count,Costomer Service Frequency,User Value
2074,MI,91,408,345-2448,no,no,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,False,632.1,340,58.58,0,Medium,High User
2075,ID,73,510,394-4512,no,yes,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,False,545.1999999999999,370,56.85,0,Medium,Medium User
2076,NH,95,408,400-8538,yes,no,0,228.9,134,38.91,255.7,71,21.73,208.0,120,9.36,10.1,2,2.73,4,True,702.7,327,72.73,1,High,High User
2077,MN,145,408,412-8769,no,no,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,False,668.2,363,68.66000000000001,0,Low,High User
2078,AZ,100,415,390-1552,no,no,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,False,401.29999999999995,274,42.46999999999999,0,Low,Low User
2079,MN,122,415,389-2477,no,no,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,False,684.8,320,71.04,0,Medium,High User
2080,MO,109,415,389-4695,no,no,0,200.1,72,34.02,300.9,120,25.58,236.0,68,10.62,11.9,5,3.21,0,False,748.9,265,73.42999999999999,0,Low,High User
2081,AL,82,408,406-8037,no,no,0,154.0,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,False,546.1,323,49.87,0,Low,Medium User
2082,PA,65,415,382-9138,no,yes,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,False,646.3999999999999,285,66.91000000000001,0,Low,High User
2083,AK,52,510,414-7942,no,no,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7.0,8.3,6,2.24,3,False,493.8,272,49.89,0,Medium,Low User
2084,MS,136,415,348-7071,no,yes,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,False,574.4,286,56.72,0,Medium,Medium User
2085,IA,75,415,404-2942,no,no,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3.0,1,False,518.4,306,49.269999999999996,0,Low,Medium User
2086,WY,146,408,348-3581,no,no,0,109.0,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,False,615.7,249,54.79,0,Low,High User
2087,NE,105,408,327-6764,no,no,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3.0,4,False,600.6,316,58.31,0,High,High User
2088,ND,48,415,405-2831,no,no,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,False,574.4,284,63.48000000000001,0,Medium,Medium User
2089,CT,45,415,416-4351,no,no,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3.0,1,False,696.3000000000001,300,64.38,0,Low,High User
2090,NC,106,415,419-3196,no,yes,37,223.5,104,38.0,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,False,609.3000000000001,298,67.14,0,Medium,High User
2091,CT,33,510,411-6211,no,no,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,False,571.3,245,59.50000000000001,0,Medium,Medium User
2092,ND,68,408,391-8369,no,no,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,False,577.1999999999999,346,61.5,0,Medium,Medium User
2093,WA,106,408,416-4464,no,no,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,False,621.0999999999999,258,64.58,0,Low,High User
2094,NV,141,415,347-1814,no,no,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11.0,6,2.97,0,False,536.1,286,56.92999999999999,0,Low,Medium User
2095,CO,98,408,386-7337,no,no,0,236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,False,592.5,340,66.75,0,Low,Medium User
2096,KS,94,510,375-8505,no,yes,28,233.2,88,39.64,113.3,102,9.63,118.0,71,5.31,16.1,4,4.35,0,False,480.6,265,58.93000000000001,0,Low,Low User
2097,CO,65,510,407-5056,no,no,0,158.8,53,27.0,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,False,546.4,276,54.18999999999999,0,Medium,Medium User
2098,MO,85,415,367-8924,no,no,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,False,594.9999999999999,337,55.74,0,Low,Medium User
2099,MA,71,510,419-5171,no,no,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,True,817.6999999999999,331,85.52999999999999,1,Medium,High User
2100,NY,112,408,396-7687,no,yes,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,False,372.6,315,33.97,0,Low,Low User
2101,AK,110,415,394-4548,no,no,0,148.4,95,25.23,193.8,98,16.47,206.0,106,9.27,6.9,6,1.86,0,False,555.1,305,52.83,0,Low,Medium User
2102,WI,111,415,382-6438,no,no,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,False,655.1,299,71.81,0,Medium,High User
2103,NH,74,408,413-2194,no,no,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,True,723.8000000000001,304,80.07,1,Medium,High User
2104,TN,105,510,366-2622,no,no,0,119.3,82,20.28,185.1,111,15.73,157.0,74,7.07,10.9,4,2.94,2,False,472.29999999999995,271,46.02,0,Medium,Low User
2105,NY,40,408,416-7591,no,no,0,242.5,82,41.23,232.9,97,19.8,154.0,86,6.93,9.6,7,2.59,0,False,639.0,272,70.55000000000001,0,Low,High User
2106,GA,128,408,355-2634,yes,yes,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,True,615.1,302,64.92999999999999,1,Low,High User
2107,MN,123,408,422-5350,no,no,0,236.2,135,40.15,273.9,88,23.28,227.0,77,10.22,10.1,6,2.73,2,True,747.1999999999999,306,76.38000000000001,1,Medium,High User
2108,MI,122,510,329-2388,no,no,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,False,535.2,252,52.739999999999995,0,Low,Medium User
2109,ID,114,408,381-5273,no,yes,19,154.6,100,26.28,241.6,109,20.54,160.0,112,7.2,12.6,1,3.4,3,False,568.8000000000001,322,57.42,0,Medium,Medium User
2110,CT,102,415,421-6694,no,yes,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,False,512.5,282,49.599999999999994,0,Medium,Medium User
2111,NC,126,415,342-1702,no,no,0,103.7,93,17.63,127.0,107,10.8,329.3,66,14.82,14.4,1,3.89,0,False,574.4,267,47.14,0,Low,Medium User
2112,LA,150,415,381-4029,no,no,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,True,519.3000000000001,273,51.559999999999995,1,High,Medium User
2113,NJ,60,408,335-2967,no,no,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,True,799.9000000000001,296,85.09,1,Medium,High User
2114,TX,123,408,416-6594,no,no,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,False,621.0,284,70.28,0,Medium,High User
2115,CA,138,510,388-6026,yes,no,0,196.2,129,33.35,176.5,86,15.0,232.4,108,10.46,15.2,1,4.1,0,True,620.3000000000001,324,62.910000000000004,1,Low,High User
2116,MD,29,510,367-1024,no,no,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,False,484.8,236,54.51,0,Low,Low User
2117,WY,111,415,386-7118,no,no,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,False,581.5,334,63.11000000000001,0,High,Medium User
2118,TX,37,510,346-2020,yes,no,0,172.9,119,29.39,183.0,86,15.56,226.4,100,10.19,9.8,1,2.65,0,True,592.0999999999999,306,57.79,1,Low,Medium User
2119,CA,111,408,329-9067,no,no,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,True,735.6,297,76.63,1,Low,High User
2120,UT,81,510,329-6144,no,no,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,False,614.2,260,58.69,0,Low,High User
2121,WA,46,510,332-1502,no,no,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,False,525.8000000000001,298,48.87,0,Low,Medium User
2122,MS,69,510,342-8320,no,yes,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,False,803.6999999999999,272,83.32999999999998,0,Low,High User
2123,OH,125,408,411-5748,no,no,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,False,464.3,280,42.28999999999999,0,Low,Low User
2124,KS,43,415,381-9367,no,no,0,27.0,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,False,478.09999999999997,313,33.74,0,Medium,Low User
2125,RI,127,415,400-1280,no,yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,False,625.1999999999999,253,55.45,0,Low,High User
2126,IN,94,510,360-5794,no,no,0,245.0,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,False,698.0,314,71.43,0,Low,High User
2127,VT,46,408,373-3538,no,no,0,196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,False,630.4000000000001,276,63.71,0,Medium,High User
2128,MT,73,408,394-9942,no,yes,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,False,469.59999999999997,297,44.08,0,Medium,Low User
2129,CT,146,408,380-3329,no,yes,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2.0,2,False,690.3,359,61.02,0,Medium,High User
2130,NM,93,415,334-7618,no,no,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,False,671.1,291,72.7,0,Low,High User
2131,OH,52,408,327-9289,no,yes,31,142.1,77,24.16,193.0,97,16.41,253.4,88,11.4,11.0,4,2.97,1,False,599.5,266,54.94,0,Low,Medium User
2132,GA,202,510,351-2589,no,no,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6.0,3,1.62,3,False,485.8,323,44.79,0,Medium,Low User
2133,MN,129,510,368-6892,no,yes,31,193.0,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,False,625.6999999999999,285,63.59,0,Medium,High User
2134,CT,94,415,337-9303,no,no,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13.0,1,3.51,1,False,700.4,239,69.19,0,Low,High User
2135,AL,100,415,377-5258,no,no,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,False,543.2,352,55.85,0,Low,Medium User
2136,WV,43,415,348-5767,no,no,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,False,680.1999999999999,298,69.66999999999999,0,Low,High User
2137,NH,130,415,373-3549,no,no,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,False,591.5999999999999,309,63.51,0,Low,Medium User
2138,WY,124,415,422-8344,no,no,0,178.3,102,30.31,235.0,120,19.98,239.7,119,10.79,10.9,1,2.94,3,False,663.9,342,64.02,0,Medium,High User
2139,VA,92,510,411-2958,yes,no,0,252.3,120,42.89,207.0,112,17.6,284.6,95,12.81,12.0,5,3.24,3,True,755.9000000000001,332,76.53999999999999,1,Medium,High User
2140,VT,48,415,384-2908,no,no,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11.0,13.2,5,3.56,4,False,592.0,276,59.79,0,High,Medium User
2141,OH,98,510,347-6393,no,yes,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2,False,583.7,317,50.349999999999994,0,Medium,Medium User
2142,MT,100,415,385-7148,no,no,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,True,465.6,328,44.25000000000001,1,Low,Low User
2143,MA,79,415,419-2767,no,no,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,False,479.50000000000006,304,48.62,0,Medium,Low User
2144,VA,164,415,375-1746,no,no,0,123.3,78,20.96,170.0,85,14.45,165.9,78,7.47,12.7,2,3.43,1,False,471.90000000000003,243,46.309999999999995,0,Low,Low User
2145,NM,105,415,362-7870,no,no,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,False,681.3999999999999,309,64.64,0,Low,High User
2146,AR,89,408,410-3725,yes,no,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,False,541.1999999999999,329,59.37,0,Low,Medium User
2147,NE,126,415,387-1535,no,no,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,True,691.2,300,75.67000000000002,1,Medium,High User
2148,WY,96,408,329-2045,no,no,0,144.0,102,24.48,224.7,73,19.1,227.7,91,10.25,10.0,7,2.7,1,False,606.4,273,56.53,0,Low,High User
2149,IA,120,415,341-6743,no,yes,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,False,621.1999999999999,260,74.53999999999999,0,Low,High User
2150,SC,212,415,336-8343,no,no,0,226.0,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,True,724.4,346,75.86000000000001,1,Medium,High User
2151,NC,72,415,368-5758,no,no,0,137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2,False,564.4,316,50.5,0,Medium,Medium User
2152,HI,155,415,346-8362,yes,yes,26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3.0,1,False,508.7,336,57.42,0,Low,Medium User
2153,UT,89,415,345-9690,no,no,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,False,424.7,285,39.660000000000004,0,Medium,Low User
2154,WY,126,408,339-9798,yes,no,0,197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2,False,741.9000000000001,350,70.76,0,Medium,High User
2155,AL,172,408,359-5731,no,no,0,270.0,102,45.9,256.6,111,21.81,168.5,104,7.58,12.0,5,3.24,2,True,707.1,322,78.52999999999999,1,Medium,High User
2156,VA,75,415,373-2091,no,no,0,224.7,116,38.2,192.0,79,16.32,212.2,98,9.55,11.3,11,3.05,3,False,640.1999999999999,304,67.12,0,Medium,High User
2157,WI,143,510,367-3439,no,no,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,False,557.6,333,56.62,0,Medium,Medium User
2158,FL,166,510,367-1681,yes,no,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,True,560.5,284,44.72,1,Low,Medium User
2159,KS,132,415,420-9973,no,no,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13.0,2,3.51,1,False,665.0999999999999,328,63.910000000000004,0,Low,High User
2160,NV,94,408,351-4025,yes,no,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,True,610.1999999999999,277,54.02,1,Low,High User
2161,NY,99,415,393-5897,no,no,0,182.6,83,31.04,154.5,111,13.13,196.0,57,8.82,12.1,5,3.27,0,False,545.2,256,56.260000000000005,0,Low,Medium User
2162,VA,136,415,384-7216,no,yes,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,False,725.1,313,71.81,0,Low,High User
2163,KS,119,415,384-4595,no,no,0,231.5,82,39.36,266.9,97,22.69,211.0,118,9.49,7.4,10,2.0,1,False,716.8,307,73.53999999999999,0,Low,High User
2164,NC,115,510,329-9667,yes,no,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,True,632.0,278,72.17,1,Medium,High User
2165,MO,160,415,347-5063,no,no,0,171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13.0,3,3.51,2,False,605.9,319,61.32999999999999,0,Medium,High User
2166,ND,166,510,345-8433,no,no,0,197.9,89,33.64,251.0,113,21.34,138.3,85,6.22,11.2,2,3.02,2,False,598.4000000000001,289,64.22,0,Medium,Medium User
2167,CA,120,510,339-7602,no,no,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,False,584.0,317,52.81,0,Low,Medium User
2168,WV,173,415,332-1109,no,no,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,False,479.5,354,54.56,0,Low,Low User
2169,IL,156,415,343-3296,no,no,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,False,621.0,269,60.040000000000006,0,Low,High User
2170,NY,70,415,366-2536,no,no,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,False,668.6,305,63.76,0,Low,High User
2171,NV,41,510,355-2293,no,no,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,False,607.8,318,60.11,0,Low,High User
2172,AL,132,408,350-9318,no,no,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,False,607.4000000000001,262,64.27000000000001,0,Low,High User
2173,KS,47,510,418-5300,yes,no,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,True,392.59999999999997,346,33.800000000000004,1,Low,Low User
2174,ND,160,510,395-2626,no,no,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,False,372.09999999999997,291,37.86,0,Low,Low User
2175,OK,180,415,402-7372,no,no,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,False,516.5,319,50.739999999999995,0,Medium,Medium User
2176,UT,93,415,337-9710,no,no,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,False,612.5,262,58.339999999999996,0,Medium,High User
2177,OH,109,415,363-4967,no,no,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,False,637.9,279,61.8,0,Medium,High User
2178,WY,80,510,400-5389,no,no,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,False,509.29999999999995,310,47.730000000000004,0,Low,Medium User
2179,NM,54,415,416-9162,no,yes,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,False,396.3,308,39.7,0,Medium,Low User
2180,AL,121,415,414-6541,no,no,0,168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2,False,562.0,339,52.0,0,Medium,Medium User
2181,DC,157,510,392-6647,no,yes,29,219.2,102,37.26,206.0,109,17.51,192.4,117,8.66,15.0,5,4.05,1,False,632.6,333,67.47999999999999,0,Low,High User
2182,ID,170,510,343-2465,no,yes,37,178.1,130,30.28,242.8,103,20.64,243.0,93,10.93,13.0,4,3.51,0,False,676.9,330,65.36,0,Low,High User
2183,AR,138,510,338-9171,no,no,0,146.5,101,24.91,284.5,142,24.18,176.0,98,7.92,14.0,6,3.78,3,False,621.0,347,60.790000000000006,0,Medium,High User
2184,ID,92,415,405-4606,no,yes,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,False,678.5,302,65.38,0,Low,High User
2185,TX,126,415,386-9711,no,no,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,False,545.0,305,57.29,0,Low,Medium User
2186,NM,41,415,327-8495,no,no,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,True,796.6,283,80.39,1,Medium,High User
2187,WA,167,415,416-5660,no,no,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,True,571.4,300,56.580000000000005,1,High,Medium User
2188,UT,91,510,370-3032,no,no,0,123.8,107,21.05,319.0,125,27.12,237.6,78,10.69,7.3,4,1.97,2,False,687.6999999999999,314,60.83,0,Medium,High User
2189,RI,127,510,331-8462,no,no,0,96.0,117,16.32,177.0,68,15.05,162.2,127,7.3,9.7,4,2.62,3,False,444.9,316,41.29,0,Medium,Low User
2190,NC,88,408,414-4037,no,yes,27,93.4,106,15.88,252.0,92,21.42,189.0,104,8.5,10.9,1,2.94,1,False,545.3,303,48.74,0,Low,Medium User
2191,RI,113,415,415-2865,no,no,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,False,404.0,313,37.54,0,Low,Low User
2192,NY,78,510,362-2353,no,no,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,False,588.4,281,57.04,0,Medium,Medium User
2193,TX,123,408,329-5114,no,no,0,257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2,False,668.1999999999999,269,72.89,0,Medium,High User
2194,DE,136,408,351-1389,yes,yes,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9.0,3,2.43,2,False,568.2,290,47.45,0,Medium,Medium User
2195,MS,68,415,375-3668,no,yes,34,160.0,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,False,558.9,302,53.89999999999999,0,Low,Medium User
2196,OH,132,415,375-5414,no,yes,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,0,False,629.0999999999999,242,65.45,0,Low,High User
2197,LA,133,415,360-7079,no,no,0,216.2,67,36.75,222.2,133,18.89,192.0,95,8.64,3.1,1,0.84,2,False,633.5,296,65.12,0,Medium,High User
2198,FL,127,415,344-9302,no,no,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,False,547.6999999999999,348,65.37,0,Low,Medium User
2199,WA,110,415,418-1775,no,no,0,241.2,105,41.0,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2,False,669.3,253,69.16,0,Medium,High User
2200,WV,121,510,401-2468,no,no,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1,False,522.3,287,52.48000000000001,0,Low,Medium User
2201,NY,116,510,346-4984,no,no,0,89.5,128,15.22,180.8,137,15.37,193.1,94,8.69,14.0,3,3.78,2,False,477.4,362,43.06,0,Medium,Low User
2202,NE,112,415,351-2928,yes,yes,16,200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,1,False,559.6,258,60.47,0,Low,Medium User
2203,PA,97,510,365-7774,yes,no,0,145.0,103,24.65,294.3,93,25.02,239.8,120,10.79,11.0,2,2.97,4,True,690.1,318,63.43,1,High,High User
2204,MS,43,510,358-3691,no,no,0,159.5,99,27.12,119.7,149,10.17,173.9,126,7.83,6.8,3,1.84,2,False,459.90000000000003,377,46.96,0,Medium,Low User
2205,IN,110,415,364-9059,no,no,0,151.8,106,25.81,138.0,126,11.73,233.5,112,10.51,11.2,8,3.02,3,False,534.5,352,51.07,0,Medium,Medium User
2206,VA,67,408,356-7208,no,no,0,176.2,120,29.95,236.0,138,20.06,152.5,104,6.86,10.6,4,2.86,1,False,575.3000000000001,366,59.73,0,Low,Medium User
2207,MN,166,408,333-5551,no,no,0,152.1,95,25.86,121.0,105,10.29,198.0,126,8.91,9.8,5,2.65,0,False,480.90000000000003,331,47.71,0,Low,Low User
2208,DE,129,408,362-6528,no,no,0,161.3,122,27.42,220.6,95,18.75,224.7,104,10.11,9.6,3,2.59,1,False,616.1999999999999,324,58.870000000000005,0,Low,High User
2209,OR,103,510,394-2560,yes,no,0,171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,3,False,480.90000000000003,273,50.42,0,Medium,Low User
2210,UT,71,415,367-3220,no,no,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,True,736.0,268,78.22,1,Low,High User
2211,CT,112,415,418-5708,no,yes,27,213.0,121,36.21,226.2,101,19.23,189.8,99,8.54,11.1,3,3.0,4,False,640.1,324,66.97999999999999,0,High,High User
2212,AL,8,415,421-2245,no,yes,36,242.9,67,41.29,170.9,59,14.53,177.3,130,7.98,4.8,12,1.3,1,False,595.9,268,65.1,0,Low,Medium User
2213,TX,98,415,406-2242,no,no,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,True,730.0999999999999,267,74.92999999999999,1,Low,High User
2214,CT,90,415,347-6994,no,no,0,175.9,111,29.9,285.2,115,24.24,150.8,122,6.79,13.0,7,3.51,1,False,624.9000000000001,355,64.44,0,Low,High User
2215,MS,13,415,413-7468,no,no,0,303.2,133,51.54,170.5,86,14.49,227.6,80,10.24,11.5,3,3.11,0,True,712.8,302,79.38,1,Low,High User
2216,AR,58,415,389-6082,no,no,0,238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,3,3.19,2,False,619.0,282,67.86,0,Medium,High User
2217,CA,137,415,415-3689,no,yes,22,189.6,42,32.23,179.0,137,15.22,179.6,126,8.08,11.4,5,3.08,2,False,559.6,310,58.60999999999999,0,Medium,Medium User
2218,MI,116,408,379-2503,no,no,0,133.3,94,22.66,247.8,126,21.06,219.0,78,9.86,11.3,5,3.05,5,True,611.4,303,56.629999999999995,1,High,High User
2219,WV,94,415,396-1106,no,yes,28,92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,9.9,4,2.67,3,False,456.0,283,39.44,0,Medium,Low User
2220,DE,87,415,379-4372,no,no,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,False,635.5000000000001,271,62.64,0,Medium,High User
2221,FL,120,415,336-3738,no,no,0,184.5,103,31.37,209.0,86,17.77,169.7,70,7.64,10.2,6,2.75,2,False,573.4000000000001,265,59.53,0,Medium,Medium User
2222,AK,97,415,380-2600,no,yes,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,False,616.7,293,58.870000000000005,0,Low,High User
2223,ID,134,415,345-4473,no,no,0,204.7,108,34.8,143.1,105,12.16,165.8,84,7.46,11.0,4,2.97,6,False,524.5999999999999,301,57.38999999999999,0,High,Medium User
2224,OH,68,510,380-9990,no,no,0,143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2,False,509.0,234,49.72,0,Medium,Medium User
2225,NH,93,408,411-1045,no,no,0,179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,12.1,5,3.27,1,False,633.4,251,61.190000000000005,0,Low,High User
2226,MA,120,415,413-5306,no,no,0,137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,10.5,2,2.84,1,False,512.7,323,51.08999999999999,0,Low,Medium User
2227,SC,41,408,417-6906,no,no,0,237.8,92,40.43,223.5,155,19.0,217.4,90,9.78,10.2,6,2.75,2,False,688.9000000000001,343,71.96,0,Medium,High User
2228,OR,80,510,331-4807,no,no,0,203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2,False,581.9,260,62.01,0,Medium,Medium User
2229,OH,83,415,376-5375,no,yes,25,191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2,False,709.0,322,69.8,0,Medium,High User
2230,NC,109,510,361-9839,yes,no,0,209.1,141,35.55,205.0,93,17.43,119.4,111,5.37,7.8,3,2.11,2,False,541.3,348,60.459999999999994,0,Medium,Medium User
2231,KY,66,510,348-8679,no,yes,33,88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,3,False,378.2,314,34.11,0,Medium,Low User
